"","X1.Methyladenosine..282.1...150.0.","X1.Methylhistamine..126.0...109.0.","X2.Aminoadipate..160.1...116.0.","X2..Deoxyuridine..229.1...113.0.","X3.Nitro.tyrosine..225.0...179.3.","X4.Pyridoxic.acid..182.1...138.0.","X5.Hydroxytryptophan..221.0...134.0.","Acetoacetate..101.0...57.0.","Acetylcholine..146.1...87.0.","Aconitate..173.0...129.0.","Adenosine..268.1...136.0.","Adenylosuccinate..462.1...79.0.","Adipic.Acid..144.9...83.0.","Alanine..90.0...44.0.","Allantoin..157.0...114.0.","Alpha.Ketoglutaric.Acid..145.0...101.0.","Aminoisobutyrate..104.1...86.0.","AMP..346.1...134.0.","Anthranilate..136.0...118.0.","Arginine..175.1...70.0.","Asparagine..133.1...74.0.","Aspartic.Acid..132.0...88.0.","Betaine..118.0...58.0.","Biotin..243.1...200.0.","Carnitine..163.1...85.0.","Choline..104.1...60.0.","Citraconic.Acid..129.0...85.0.","Citrulline..174.0...131.0.","Creatinine..114.1...44.0.","Cystamine..153.0...108.0.","Cystathionine..221.1...134.0.","Cystine..239.0...97.0.","Cytidine..244.1...112.0.","Cytosine..112.0...95.0.","D.GA3P.DHAP..168.9...78.8.","Dimethylglycine..104.1...58.0.","D.Leucic.Acid..133.1...87.0.","DTMP..321.1...79.0.","Epinephrine..184.1...166.3.","Erythrose..199.0...97.0.","F16BP.F26BP..339.0...79.0.","Fructose..179.0...89.0..3..","Fumaric..115.0...71.0.","G16BP..339.0...79.0..2..","gama.Aminobutyrate..102.1...85.0.","Glucoronate..193.0...113.0.","Glucose..179.0...89.0.","Glutamic.acid..148.1...84.0.","Glutamine..147.1...84.0.","Glutaric.Acid..131.0...87.0.","Glyceraldehyde..89.0...59.0.","Glycerate..105.0...75.0.","Glycerol.3.P..171.0...79.0.","Glycine..76.0...30.2.","Glycochenodeoxycholate..448.3...74.0.","Glycocholate..464.3...74.0.","Guanidinoacetate..116.1...70.0.","Guanosine..284.1...152.0.","Histidine..156.1...110.0.","Homogentisate..167.0...123.0.","Homovanilate..181.0...137.0.","Hydroxyproline.Aminolevulinate..132.1...86.2.","Hypoxanthine..135.0...92.0.","Hyppuric.Acid..178.0...134.0.","IMP..347.0...79.0.","Inosine..269.1...137.0.","Kynorenate..188.0...144.0.","lactate..89.0...43.0.","Leucine.iso.Leucine..132.1...86.2..2..","Linoleic.Acid..277.1...259.0.","Linolenic.Acid..279.1...261.0.","L.Kynurenine..209.1...94.0.","Lysine..147.1...84.0..2..","Malate..133.0...115.0.","Maleic.Acid..115.0...71.0..2..","Malonic.Acid.3HBA..103.0...59.0.","Margaric.Acid..269.1...251.3.","Methionine..150.1...61.0.","MethylSuccinate..131.0...113.0.","N2.N2.Dimethylguanosine..312.1...180.0.","N.AcetylGlycine..116.0...74.0.","Niacinamide..123.0...80.0.","OH.Phenylpyruvate..179.0...107.0.","Ornithine..133.1...70.0.","Orotate..155.0...111.0.","Oxalic.Acid..89.0...61.0.","Oxaloacetate..131.0...87.0..2..","Pentothenate..218.1...88.0.","PEP..166.9...79.0.","Phenylalanine..166.1...120.2.","Proline..116.1...70.0.","Propionate..73.0...55.0.","Pyridoxal.5.P..246.0...96.9.","Pyroglutamic.Acid..130.0...83.4.","Pyruvate..87.0...43.0.","Reduced.glutatione..306.1...143.0.","Salicylurate..196.1...152.0.","Serine..106.0...60.0.","Shikimic.Acid..173.0...93.0.","Sorbitol..183.0...91.0.","Succinate.Methylmalonate..117.0...73.0.","Taurine..126.0...108.0.","Threonine..120.1...102.0.","Trimethylamine.N.oxide..76.1...58.0.","Tryptophan..205.1...146.0.","Tyrosine..182.1...136.3.","Urate..167.0...124.0.","Uridine..245.0...113.0.","Valine..118.1...72.0.","Xanthine..151.0...108.0.","Xanthosine..283.1...151.0.","Xanthurenate..204.0...160.0."
"111"," 0.21677296","-0.244799081"," 0.08776066"," 0.693622068"," 0.542367311"," 0.444241370"," 0.321635744"," 1.041577836"," 0.27106281","-0.047482868"," 0.863401951","-0.532807269","-0.0410981729","-0.154579310","-0.67998442"," 4.840728e-01","-0.53372718"," 0.47840471"," 0.175077451"," 0.36355607"," 0.255134014","-4.598617e-01"," 0.611682933","-0.4753316214"," 0.4195599195","-0.43185418","-0.141103367","-0.02457848"," 0.672092356","-0.3103841766","-0.518478749"," 0.470744669"," 0.07363798"," 0.551801590"," 0.391752995"," 0.352961882","-0.728201151"," 0.6052614703"," 0.527114974"," 0.652149651"," 0.436677416"," 0.46777127"," 0.326662588"," 0.539420751"," 0.679660532","-0.2815858319"," 0.294257256"," 0.417413893"," 0.47048618"," 0.3649916757"," 0.655455846"," 0.2286475077"," 0.152545434","-3.958140e-01"," 0.398827296"," 0.1474359238"," 0.372961737"," 0.95897683"," 0.743639457"," 0.57605252"," 0.050436628","-0.18521922","-0.258376215","-0.29428663"," 2.895999764"," 0.91907731","-0.891922571"," 0.23156400"," 0.610570836"," 0.1089474429"," 0.312378536"," 0.79511014"," 0.512719799","-0.434761037"," 0.268177789"," 1.122668600"," 0.813823206"," 0.535060211"," 0.318183602"," 0.159019779"," 0.604672839","-0.014524389"," 0.464386830","-0.488909737"," 0.6708879754"," 0.441897854"," 0.02157949","-0.213272707"," 0.807887209"," 0.155457803"," 0.582503035"," 0.40279895"," 0.42786384"," 0.09248971","-0.238072856"," 0.556787076"," 1.798548269"," 0.3816244070","-0.178800376","-0.044999251","-0.497817419","-0.49157396"," 0.43078486","-0.733724966"," 0.73837509"," 0.049044750"," 0.749174365","-0.81217888"," 0.659204355","-0.302359825"," 0.010593929"," 0.729318447"
"112"," 2.45017967"," 2.272209280"," 1.86305756"," 1.868012424"," 2.159170018"," 2.095683733"," 1.983723931"," 0.031649549"," 1.47132428"," 2.116240465"," 0.358475227"," 1.874285253"," 1.0805909055"," 2.030821453"," 1.34719113"," 2.035046e+00"," 1.56097178"," 2.00626049"," 2.027135587"," 2.54341517"," 1.255579956"," 1.841974e+00"," 2.165456457"," 2.2017161780"," 1.4696343697"," 1.64254586"," 2.032310231"," 2.05256081"," 2.042219468"," 1.5791472835"," 0.786313088"," 2.637467597"," 1.25238826"," 1.480274182"," 2.225180560"," 0.081362915"," 0.777736518"," 2.0366594304"," 1.851473164"," 1.745102974"," 2.028334594"," 1.21780270"," 1.763494754"," 2.361926143"," 1.847483758","-0.5790656023"," 2.103593784"," 1.372366020"," 2.08171123"," 2.0399391537"," 1.770883589"," 2.0948048907"," 1.739833751"," 1.733204e+00"," 1.320236487"," 1.4425646386"," 1.198990351"," 1.88057493"," 1.254851725"," 1.75408747"," 3.301556014"," 1.52993433"," 2.335668300"," 2.41778393"," 1.696301522"," 1.96983524"," 2.041117394"," 2.03596371"," 1.395428635"," 1.8725464325"," 2.150726201"," 1.83070626"," 1.270274829"," 1.729620120"," 1.773017725","-0.178407571"," 1.946853928"," 1.454797876"," 1.298831894"," 1.858634783"," 1.172283316"," 1.314073473"," 2.283464359"," 1.253112510"," 1.6861415568"," 1.987816148"," 1.80362885"," 2.431132897"," 2.657525516"," 1.643167127"," 1.634136249","-0.50854862","-1.35005781"," 1.43076099"," 1.706215317"," 2.315871380"," 2.598172321"," 1.2927270052","-1.550033907"," 1.898641180"," 2.104392511"," 2.24338949"," 0.69761613"," 2.072772245"," 1.68454978"," 1.809239587"," 1.768941850"," 1.78657998"," 1.138547910"," 2.529750945"," 1.714893251"," 1.471637373"
"113","-0.45461207","-0.686580196"," 0.82470129","-1.130678583","-0.959289976","-1.102372299","-1.268243208","-1.323628067","-1.42954277","-0.555826674","-0.580825574","-1.236675779","-0.9117756243","-0.359670292"," 0.30814322","-7.967233e-01","-1.08586609","-1.02660328","-0.011352284","-1.84753933","-0.648530374","-5.883661e-01","-1.224269660","-1.3731834391","-1.4442876806","-0.78988018","-0.599170895","-0.71658865","-0.503457306","-0.6825003403","-0.126926563","-1.266606895"," 0.92591402","-1.149683826","-0.970103802","-0.749928270","-1.007205365","-1.0433366633","-1.094070032","-0.566081323","-1.105124429","-0.62696891","-0.920595304","-0.904007015","-0.579048736","-1.0158255295","-0.733190864","-0.478566917","-0.84213166","-0.8526346979","-0.627503042"," 0.0018163738","-0.073533354","-4.141582e-01"," 0.048274893"," 0.7547090407","-0.849695456","-1.89290095","-0.443827246","-0.97695614","-1.266380846","-0.81783708","-0.613820040","-1.21620101","-0.736653263","-2.34599460","-0.911502807","-0.46094651","-1.024031677","-1.0196577838","-0.638462339","-0.81634542","-0.938948861","-0.728578319","-0.936799577","-1.048070074","-0.789345948","-0.341933403","-0.622888990","-0.077452661","-0.660652648"," 0.298381338","-1.092023976","-1.085258457","-1.1446465513","-0.643089144","-1.19676699"," 0.497876524","-0.202631243","-0.484972208","-0.408867576","-0.18218456","-1.46517935","-0.70551787"," 0.282957751","-1.112354761","-1.320785848","-0.6475234196"," 1.159814966","-0.966641399","-1.540239234","-1.35691160","-1.04571197"," 0.285787392","-1.16160582","-0.817577076","-0.938631351","-0.69981512","-1.003274917","-0.221739642","-0.771937483","-1.423756770"
"115"," 0.38454928"," 0.977386624"," 1.10781309"," 0.512101596"," 0.780610154"," 0.689766969"," 0.848599365"," 0.697229399"," 0.40554278"," 1.243336970","-0.111156946"," 0.279802446"," 0.7779430414"," 0.301105595","-0.35339810"," 7.837601e-01"," 0.33788545"," 0.70178330"," 1.069389716"," 0.20213326"," 0.796645691"," 2.398789e-01"," 0.628394081"," 0.9268092743"," 0.9573444396"," 0.03537672"," 1.326483628"," 0.28274240"," 0.360946158","-0.7906435293","-0.664017830"," 0.551361522","-0.03974547"," 0.984877493"," 0.765201609"," 0.364936276"," 0.907102554"," 0.8048042556"," 0.948093260"," 0.737511088"," 0.861768814"," 0.50179259"," 0.396357148"," 1.149517672"," 1.068460820"," 0.3303873909"," 0.688208380","-0.188095621"," 0.74909624"," 0.1408777615"," 1.197052006"," 1.9212640460"," 0.577121333"," 4.889584e-01"," 0.710065855","-0.1734535165"," 0.201017120"," 1.42741843"," 0.633376442"," 0.02290649"," 0.722907807"," 0.31776815"," 0.646702194"," 2.29860343"," 0.643181033"," 1.35404709"," 0.671345206"," 0.63786959"," 0.276229418"," 1.0645402092"," 0.586649670"," 0.18678572"," 0.154943848"," 1.053160717"," 0.632356733"," 1.284095245"," 0.944113610"," 0.406009753"," 0.720852611"," 0.751131520"," 1.686234215"," 0.199211808"," 0.743298032"," 0.143856642"," 0.5748656689"," 0.774420397"," 0.10032074","-0.093637987"," 0.668024777"," 0.414624845"," 0.253814419"," 0.41349609"," 0.32234256"," 0.41859131"," 0.405276815"," 0.514962103"," 0.140371349"," 0.9226650370"," 0.296956406"," 0.095397222"," 0.820837409"," 1.02437954"," 0.46156101","-0.586631724"," 0.31769787"," 0.054233189"," 0.320411343"," 0.93249795","-0.002444455"," 0.422805050"," 0.287296520"," 0.439279216"
"116"," 0.16707081"," 1.026736265","-0.18114594"," 0.485927948"," 0.483249658"," 0.859546980"," 0.783438132","-0.514067644"," 0.39701448","-0.108065740","-0.173010918"," 0.909422980","-0.0318144081"," 0.902493309"," 0.16255384"," 7.445596e-01"," 0.88747321"," 0.81390393"," 0.242566048"," 0.73933498"," 0.631081089"," 8.890986e-01"," 0.670971181"," 1.0189911284"," 0.5287628252"," 0.39800789"," 0.004912497"," 0.27575754"," 0.135205279","-0.1162027368","-0.493143458"," 0.618656059"," 0.19679170"," 0.382700503"," 0.658574695"," 0.119537764","-0.437346029"," 1.0427197612"," 0.993649982"," 0.937705328"," 0.933891532"," 0.49637483"," 0.254250406"," 1.134971195"," 0.449033458","-0.5239128846"," 0.375179277"," 0.118436055"," 0.74874022","-0.3221251596"," 0.666312070"," 0.1794552266"," 0.378218924"," 3.726916e-01","-1.316344916","-0.9077982767"," 0.745771417","-0.30013438"," 0.767555820"," 0.50491010"," 0.520596163"," 0.47399102"," 1.106124078","-0.58449980"," 0.539183841"," 0.47908309"," 0.221561373"," 0.46818062"," 0.626404700"," 0.6709498039"," 0.214516644"," 0.45007438"," 0.671516839","-0.031686228"," 0.364544516","-0.634392415"," 0.697430345"," 0.818620124"," 0.529038719","-0.035138516","-0.140982091"," 0.410715718"," 0.776116946","-0.245883853"," 0.6734910004"," 0.664326170","-0.37721200","-0.766814111"," 0.781866197"," 0.614945220"," 0.468206078"," 0.54894063","-0.53657918"," 0.29236707"," 0.021119163"," 0.254286840"," 1.831087007"," 0.8482263530"," 1.139945421"," 0.784957643"," 0.421794521"," 0.96745815"," 1.09433791"," 0.057839830"," 0.85052523"," 0.762529141"," 0.541418465"," 0.13636736"," 0.837552212"," 0.881944347"," 0.566707529"," 1.089721960"
"118","-0.52911115"," 0.298881317"," 0.64868936","-0.437378267","-0.182583881","-0.052866426"," 0.467929454","-0.032559508","-0.37995773","-0.579323393","-0.613853705"," 0.014677334","-0.5564203391","-0.077338699","-1.44287279","-3.320741e-01","-0.25741500"," 0.25275501"," 0.850907072","-0.09463917","-0.196097324"," 3.983740e-01","-0.689653948"," 0.9528142485","-0.4287876323","-1.38742619","-0.714405634","-0.34577847","-0.532100962","-0.4179916616","-0.563606949","-0.031860944","-0.65519422"," 0.304653370"," 0.024880425"," 0.120237271","-1.142901486","-0.1130911364"," 0.862923411","-0.041394149"," 0.239725695","-0.02187508"," 0.262940037"," 0.216612056","-0.493500390","-0.9441946417"," 0.339105605","-0.540828097","-0.21947344","-0.3842263513"," 0.039495251"," 1.3830242129","-0.837798735"," 6.549558e-02","-0.739825188","-0.9004184889","-0.143417692"," 0.08150717"," 0.217523232","-0.79006979"," 0.429311238","-0.18124078","-0.398164046","-1.09033201","-0.186345325"," 0.18124743","-0.161495859"," 0.62253062"," 0.034768611","-0.1588951882","-0.132584209","-0.70053778","-0.258199412","-0.081446617"," 0.457422453"," 0.194361195","-0.569783014","-0.192329228","-0.132374752","-0.754130030"," 0.145310660","-0.236860125","-0.275414347","-0.542732993"," 0.0115092117"," 0.390795171","-0.95064406"," 0.836198621","-0.169440803","-0.073590759","-0.221695503","-0.16530847"," 0.38418643","-0.52366339"," 0.240835761"," 0.008075148","-0.233230046","-0.1227237836","-0.988464417"," 0.219338420","-0.319142149"," 0.15032473","-0.83277825","-1.400238889"," 0.10164963"," 0.031528722","-0.976878560"," 0.93098635"," 0.194809964","-0.408008076","-0.344772813","-0.191525068"
"119","-1.03660453","-1.120030994","-1.27638265","-0.745530674","-0.677034838","-0.818473951","-1.044615054"," 0.916853324","-1.10835522","-0.875770980","-1.205553391","-0.192891279"," 0.0228525833","-0.910366847","-0.39371384","-8.947245e-01","-0.79175527","-0.87155382","-0.664060259","-0.92061557","-0.890327716","-2.014909e-01","-0.646846055","-0.4602923036","-1.0452730973","-1.28079845","-0.889337910","-1.34649009","-1.043202075","-0.0029900010","-0.331407896","-0.843837887","-1.13024045","-1.156314629","-0.856871767"," 0.202373421","-0.733681125","-0.9315060642","-0.968910937","-0.921853100","-1.314101899","-0.28444819","-0.641195775","-1.192000013","-0.989475324","-1.4272454482","-0.860142442"," 0.262565567","-0.81739529","-0.4963267413","-0.307105438","-0.9409750825","-0.972227419","-1.261749e+00","-1.021372593","-1.2046060873"," 0.088810220","-0.70292220","-0.432687578","-0.60183117","-0.845676409","-1.06848302","-0.770999036","-1.66288881"," 0.065089943","-0.37148970","-1.201548953","-0.97768292","-0.165400932","-0.2742662124","-0.515342374","-0.60233886","-0.529388570","-1.303218805","-0.618262465"," 0.222137398","-0.210368447","-0.738301035","-0.922157321","-1.547204344","-1.435116970"," 0.002126019","-0.739584250","-0.450566123","-0.8790075636","-0.899461674","-0.45402911","-1.190936040","-1.170190575","-0.623860699","-0.930711937","-0.16927311","-0.10534538","-1.06423311","-0.335835919","-0.360533168","-0.838980052","-0.7055303756"," 0.347236624","-0.867574414","-0.669821740","-0.94789470","-0.97463641"," 0.210496465","-0.38442768","-0.882717326","-0.587264760","-0.39481537"," 0.185821599","-0.542756160","-0.734895705","-0.778046426"
"120"," 1.28455697"," 1.332530165"," 0.79323855"," 1.484750810"," 1.155081314"," 1.786587645"," 1.735572593"," 0.520145729"," 1.62560236"," 0.880507124","-0.564017725"," 1.904069993"," 0.8975623356"," 1.142188119"," 0.19390158"," 1.349965e+00"," 1.55554492"," 1.66256313"," 1.542427374"," 1.40120118"," 1.704928152"," 1.155131e+00"," 0.763091922"," 1.3888091463"," 1.3151968202"," 1.79274745"," 0.718842407"," 0.99184584"," 1.519045134"," 0.1768646270"," 0.344061187"," 1.636497674"," 1.74109152"," 1.032717283"," 1.589484885"," 1.344104816"," 0.216602533"," 1.7038297816"," 1.370148822"," 0.673268736"," 1.222105479"," 0.73139924"," 1.208672808"," 1.262722718"," 1.435179772","-0.0237174605"," 1.280255339"," 0.048132196"," 1.33872332"," 1.2987285794"," 1.722741625"," 1.3048585288"," 1.940856547"," 5.238473e-01","-0.754887947","-0.6651550780"," 1.885426330"," 1.77768018"," 1.941304755"," 0.92487037"," 0.250072361"," 1.59657519"," 1.304158823"," 0.86603818"," 0.510196171"," 1.60301423"," 0.736413912"," 1.05916452"," 1.517143877"," 0.9579940039"," 1.078245402"," 0.83406511"," 1.974412835"," 0.567881433"," 1.280239862"," 0.932138312"," 1.224318958"," 2.001304554"," 1.664178819"," 1.048998588"," 0.476657731"," 1.620197732"," 0.720602406"," 0.509765687"," 0.7593736336"," 1.204718367"," 1.19490409"," 0.180950425"," 1.229955690"," 1.256960893"," 0.784121941"," 2.15826524"," 0.91582501"," 1.36143343"," 0.806292736"," 1.809077170"," 1.130738102"," 1.3370392651","-0.158563228"," 1.018633528"," 1.313064716"," 1.31122174"," 2.37484194"," 0.502521201"," 1.74319311"," 1.115343011"," 0.963579123"," 1.57155919"," 1.603935018"," 1.191125457"," 0.439178642"," 1.593395381"
"121","-0.79656699","-2.469919364","-1.29986555","-1.053221069","-1.114742155","-1.139535632","-1.469475596","-0.033384715","-0.96010918","-0.739481572","-1.368967791","-0.548223739","-0.0654932093","-1.211082126"," 0.79896457","-1.189322e+00","-0.93901915","-1.22139859","-0.491085653","-0.93596682","-1.160307737"," 2.726547e-01","-0.827651279","-0.9227655270","-0.8623177587","-0.29221201","-0.844764004","-0.70225221","-0.670279695","-0.2952957720","-0.573217480","-1.233652262","-0.29564704","-0.360326798","-1.210301485","-1.089598751","-0.401546410","-1.3258146332","-1.278692931","-1.238717006","-1.468316585","-0.88357960","-1.372933704","-1.544470178","-0.962836592","-0.7478459883","-1.154314427","-0.126184122","-1.22579498","-0.9139935814","-0.900199580","-0.3630401336","-1.078108129","-1.284163e+00"," 0.094067050","-0.4782919793","-0.932466982","-1.83251923","-0.708482992","-0.53066584","-1.409920942"," 0.10244116","-1.207979813","-1.27469529","-0.740084776","-2.49375368","-0.347779587","-1.12447851","-0.859172415","-1.4216133055","-1.230560668","-0.56121065","-0.927996486","-1.138735468","-1.370179202","-0.755866674","-0.718935097","-1.121452298","-1.146552457","-0.657937436","-1.524020017","-0.162955172","-1.212309071","-0.311672332","-1.3791992362","-1.162948101","-0.81333966","-0.540551369","-1.731457878","-0.733166836","-0.617857486","-0.44960773","-0.91313590","-0.89793743","-0.725265426","-1.055485201","-1.228086238","-0.8002822230","-0.057483600","-1.031869431","-1.205690895","-2.12249459","-1.24907202"," 0.012413318","-0.87905866","-0.710413608","-0.671133366","-0.93060789","-0.896506072","-1.001781122","-0.556084994","-0.716881178"
"122","-1.26906674","-0.598384850","-1.01039230","-1.245633429","-1.779003011","-1.282570423","-1.211367808"," 0.710918745","-0.92952442","-0.975100809","-1.432583794","-0.853568688","-0.6163723328","-1.186666227","-0.82693362","-1.137334e+00","-0.59064517","-1.40652064","-0.983924899","-0.93053222","-1.207183713","-1.787569e-01","-1.054422846","-0.7556237594","-1.0026788273","-0.58533343","-1.186616769","-0.88924712","-1.758388194","-0.6565692840","-1.111002048","-1.053272242","-1.15656475","-0.868985297","-1.306252623"," 0.036126774","-0.968645683","-1.2026375903","-1.158102974","-1.193920475","-1.676994433","-1.12750570","-1.018019761","-1.456594608","-1.461542315","-1.5938375917","-1.405330187","-0.405048127","-1.16923887","-0.9055754901","-1.139501330","-1.5390188620","-1.089761147","-1.581174e+00","-0.583190637","-1.5720322131","-0.837365657","-0.17910529","-0.905954943","-0.88993045","-0.846335754","-1.54440579","-0.744487824","-0.76713966","-0.593613215","-0.28589460","-1.104405928","-1.17686378","-0.971650862","-0.2773789667","-0.314485185","-1.67868129","-0.979383821","-1.323224752","-1.069678078"," 0.446430911","-0.504875570","-1.267696378","-1.135609593","-1.529733947"," 0.084779354","-0.639269044","-1.172827340","-1.055095654","-0.7087425718","-1.110916694","-0.65432724","-0.433037679","-1.411616062","-0.924045939","-1.367321676","-0.03614064","-0.78626812","-1.23193540","-0.307044928","-0.932211597","-1.454907334","-0.8142677883","-0.531265933","-1.283254960","-1.162997688","-0.98021002","-1.21149315","-1.232211484","-1.01521081","-1.301375495","-1.140040613","-0.76561845","-1.040607403","-0.482384150","-0.945670993","-0.886908186"
"123","-1.00754394","-0.738029850","-0.81398729","-1.513837977","-1.609659325","-1.034554572","-0.863796559","-0.636541362","-1.01381918","-0.431465897","-1.571902330"," 0.056016486","-0.1955030388","-0.529257755","-0.35705963","-1.012253e+00","-0.59209203","-1.10058134","-0.179580808","-1.23056725","-1.196428160","-5.314691e-02","-0.692936343","-0.9391969710","-1.1683987703","-0.63505182","-0.349562359","-0.50800064","-0.826822740","-0.5704366898","-0.894654197","-0.935540219","-1.39319255","-0.265444594","-1.014158943","-0.931593036","-0.523740742","-0.7097490383","-0.987498599","-0.784350756","-1.193717293","-0.66036374","-0.971190426","-1.253329202","-0.777559093","-1.2388912217","-1.083231105","-0.745252722","-0.95188251"," 0.2294414524","-1.097963755","-0.2373220909","-0.467946424","-1.090760e+00"," 0.432060199","-0.0516196036","-0.807347049","-0.87727296","-0.412347289","-0.87162228","-0.800006118","-0.90623298","-0.738430272","-0.38488465","-0.861860839","-0.69833318","-0.694831778","-0.90864872","-1.058626938","-0.4140451587","-0.604425283","-0.32586634","-0.915937459","-0.764968784","-0.873176731","-0.379476102","-0.842930010","-0.699328519","-1.019983505","-0.933314566","-0.487059222","-0.500367209","-0.869300635","-0.505109363","-0.6350394043","-0.893648784"," 0.61698720"," 0.344324661","-0.922365574","-0.587317792","-1.337647900","-0.38091352","-0.35106000","-1.10156886","-1.016883820","-1.112008789","-0.313992856","-1.0539917264","-0.328860345","-0.705337756","-0.850394293","-0.92340511","-1.03095792","-2.524844471","-0.54255222","-0.405645493","-0.919377559","-1.15864958","-0.717709021","-0.329965940","-0.511766821","-0.758072491"
"124"," 0.89397823"," 0.294805795"," 0.10999668","-0.117922742","-0.012728345","-0.121122209","-0.385361501"," 0.343940668","-0.41238358","-0.782716148","-1.231040598"," 0.380442548"," 0.5395319068","-0.223080067"," 0.02865938","-9.488832e-02"," 0.51226739","-0.02004461"," 0.217025291","-0.11693437","-0.600204056"," 5.107683e-01"," 0.091453340","-0.8067764687","-0.0528408105"," 0.65243734","-0.695384791","-0.18457015"," 0.558151847"," 0.5733091987"," 0.398910073"," 0.189525570"," 1.03224246"," 0.450429078","-0.015559587","-0.118062698"," 0.145785646","-0.1668785635","-0.013687102","-0.022028153","-0.406868293","-0.16110330"," 0.247403518","-0.333682681","-0.131521537"," 0.8693918290","-0.540213592"," 0.641470646","-0.11718973"," 0.6389665925","-0.162849473","-0.3458766901"," 0.168963382","-5.727664e-05","-0.604057764","-0.0494601486","-0.189750218","-0.25696868","-0.118071845"," 0.31087283"," 0.179847919"," 0.23627689","-0.281122779","-1.26919174"," 0.094715101","-0.42067783"," 0.492998388","-0.44707683","-0.183870026","-0.6511012538","-0.237881361"," 0.30514232"," 0.222320561","-0.425357067"," 0.352390840","-0.721597062"," 0.515676661","-0.173549276","-0.500208900"," 0.562441128"," 0.036357461","-0.154142004","-0.853461298","-0.707816179","-0.1369059031","-0.530603940"," 0.69816256"," 0.773540618","-0.416992127"," 0.773484099"," 0.195360834"," 0.56260077","-0.52469726","-0.05606811","-0.864840894","-0.119552894","-0.298323745","-0.2870696731","-1.762095722","-0.196737209","-0.353006030","-0.10863688","-0.94397880"," 1.131945006","-0.93653851","-0.279813508"," 0.171630352","-0.99976802","-0.202155963","-0.381814538","-0.038346212","-1.081370535"
"125"," 3.34617185"," 1.213049895"," 3.40284053"," 2.004625670"," 3.283233598"," 2.662861436"," 2.503867231"," 1.202584573"," 2.20187398"," 3.500514034"," 0.333129168"," 1.792654093"," 2.9070969946"," 2.424436250"," 2.76745014"," 3.063026e+00"," 2.94116604"," 2.55574170"," 1.764004325"," 1.62211929"," 2.960620481"," 2.483349e+00"," 2.903025007"," 2.1109387572"," 3.0533542574"," 2.54794113"," 3.565471089"," 2.48540207"," 2.380202929"," 0.4323678215"," 1.981874454"," 3.061463182"," 3.93960898"," 0.957661628"," 2.735456467","-0.457203375"," 1.818926334"," 2.6090474188"," 2.654299526"," 2.169978557"," 2.280534849"," 1.50502030"," 2.844652211"," 2.325945225"," 2.876449147"," 3.6187693541"," 2.658099937"," 2.063658159"," 3.03995637"," 3.1817276847"," 2.663453944"," 2.1266290976"," 1.873429652"," 3.006965e+00"," 2.202004042"," 1.5571013854"," 1.821489064"," 1.27110428"," 2.665715821"," 2.19823709"," 2.635571241"," 2.70948839"," 2.010659013"," 1.23669089"," 0.830280237","-1.19060224"," 3.493072022"," 2.77934596"," 1.779785457"," 2.2507729536"," 2.325877409"," 0.82678313"," 1.737098129"," 3.794942476"," 2.821764955"," 1.458504540"," 2.841601719"," 0.979845194"," 2.950929579"," 3.612851138"," 2.598992677"," 1.983704823"," 1.828997277"," 2.245438580"," 2.5748737734"," 2.844627586"," 3.09257879"," 0.998976992"," 2.326090207"," 1.926073655"," 2.682210464"," 1.30448271"," 1.74279621"," 2.88977933"," 2.883108015"," 2.684357856"," 1.815377480"," 3.0389581095"," 1.386071208"," 0.362618646"," 2.796526376"," 1.68692438"," 1.07652633"," 1.959250691","-1.22923805"," 0.652275928"," 2.417665844"," 2.25383502"," 1.838755504"," 1.940123427"," 1.744637324"," 0.477117069"
