"","X1.Methyladenosine..282.1...150.0.","X1.Methylhistamine..126.0...109.0.","X2.Aminoadipate..160.1...116.0.","X2..Deoxyuridine..229.1...113.0.","X3.Nitro.tyrosine..225.0...179.3.","X4.Pyridoxic.acid..182.1...138.0.","X5.Hydroxytryptophan..221.0...134.0.","Acetoacetate..101.0...57.0.","Acetylcholine..146.1...87.0.","Aconitate..173.0...129.0.","Adenosine..268.1...136.0.","Adenylosuccinate..462.1...79.0.","Adipic.Acid..144.9...83.0.","Alanine..90.0...44.0.","Allantoin..157.0...114.0.","Alpha.Ketoglutaric.Acid..145.0...101.0.","Aminoisobutyrate..104.1...86.0.","AMP..346.1...134.0.","Anthranilate..136.0...118.0.","Arginine..175.1...70.0.","Asparagine..133.1...74.0.","Aspartic.Acid..132.0...88.0.","Betaine..118.0...58.0.","Biotin..243.1...200.0.","Carnitine..163.1...85.0.","Choline..104.1...60.0.","Citraconic.Acid..129.0...85.0.","Citrulline..174.0...131.0.","Creatinine..114.1...44.0.","Cystamine..153.0...108.0.","Cystathionine..221.1...134.0.","Cystine..239.0...97.0.","Cytidine..244.1...112.0.","Cytosine..112.0...95.0.","D.GA3P.DHAP..168.9...78.8.","Dimethylglycine..104.1...58.0.","D.Leucic.Acid..133.1...87.0.","DTMP..321.1...79.0.","Epinephrine..184.1...166.3.","Erythrose..199.0...97.0.","F16BP.F26BP..339.0...79.0.","Fructose..179.0...89.0..3..","Fumaric..115.0...71.0.","G16BP..339.0...79.0..2..","gama.Aminobutyrate..102.1...85.0.","Glucoronate..193.0...113.0.","Glucose..179.0...89.0.","Glutamic.acid..148.1...84.0.","Glutamine..147.1...84.0.","Glutaric.Acid..131.0...87.0.","Glyceraldehyde..89.0...59.0.","Glycerate..105.0...75.0.","Glycerol.3.P..171.0...79.0.","Glycine..76.0...30.2.","Glycochenodeoxycholate..448.3...74.0.","Glycocholate..464.3...74.0.","Guanidinoacetate..116.1...70.0.","Guanosine..284.1...152.0.","Histidine..156.1...110.0.","Homogentisate..167.0...123.0.","Homovanilate..181.0...137.0.","Hydroxyproline.Aminolevulinate..132.1...86.2.","Hypoxanthine..135.0...92.0.","Hyppuric.Acid..178.0...134.0.","IMP..347.0...79.0.","Inosine..269.1...137.0.","Kynorenate..188.0...144.0.","lactate..89.0...43.0.","Leucine.iso.Leucine..132.1...86.2..2..","Linoleic.Acid..277.1...259.0.","Linolenic.Acid..279.1...261.0.","L.Kynurenine..209.1...94.0.","Lysine..147.1...84.0..2..","Malate..133.0...115.0.","Maleic.Acid..115.0...71.0..2..","Malonic.Acid.3HBA..103.0...59.0.","Margaric.Acid..269.1...251.3.","Methionine..150.1...61.0.","MethylSuccinate..131.0...113.0.","N2.N2.Dimethylguanosine..312.1...180.0.","N.AcetylGlycine..116.0...74.0.","Niacinamide..123.0...80.0.","OH.Phenylpyruvate..179.0...107.0.","Ornithine..133.1...70.0.","Orotate..155.0...111.0.","Oxalic.Acid..89.0...61.0.","Oxaloacetate..131.0...87.0..2..","Pentothenate..218.1...88.0.","PEP..166.9...79.0.","Phenylalanine..166.1...120.2.","Proline..116.1...70.0.","Propionate..73.0...55.0.","Pyridoxal.5.P..246.0...96.9.","Pyroglutamic.Acid..130.0...83.4.","Pyruvate..87.0...43.0.","Reduced.glutatione..306.1...143.0.","Salicylurate..196.1...152.0.","Serine..106.0...60.0.","Shikimic.Acid..173.0...93.0.","Sorbitol..183.0...91.0.","Succinate.Methylmalonate..117.0...73.0.","Taurine..126.0...108.0.","Threonine..120.1...102.0.","Trimethylamine.N.oxide..76.1...58.0.","Tryptophan..205.1...146.0.","Tyrosine..182.1...136.3.","Urate..167.0...124.0.","Uridine..245.0...113.0.","Valine..118.1...72.0.","Xanthine..151.0...108.0.","Xanthosine..283.1...151.0.","Xanthurenate..204.0...160.0."
"52"," 0.73888831"," 0.576576770"," 1.08678459"," 0.548421270"," 1.084851538"," 0.96653419"," 0.987779147"," 1.013932982"," 1.09915674"," 0.971839709","-0.654244338"," 1.020201815"," 0.7363012114"," 1.042735022"," 1.77062321"," 7.967322e-01"," 0.702840879"," 1.07604611"," 0.408973812"," 0.93461664"," 0.736257392"," 1.3364170112"," 1.072023457"," 0.8578051140"," 1.1383156965"," 1.16897514"," 0.910219432"," 0.552576659"," 1.039311761"," 0.8922982989"," 0.785210579"," 0.831232822"," 0.86527780"," 2.497318720"," 1.093264648"," 1.058963663"," 2.597915378"," 1.1213710345"," 0.797017833"," 0.728460588"," 0.670710199"," 1.52198050"," 0.964881873"," 0.756977482"," 0.548391469"," 0.7258949958"," 1.221527160"," 1.200302743"," 0.86227155"," 1.0128253942"," 1.163429876"," 0.9066254010"," 0.969913704"," 0.5412209063"," 0.746188646"," 0.199092724"," 0.931464576","-1.22691948"," 0.754682575"," 1.61756767"," 0.871004441"," 0.59187955"," 0.265891185","-0.01035543"," 0.663065731","-0.75199763"," 1.220855516"," 1.07299387"," 0.944314918"," 1.1319763952"," 1.255084329"," 0.42082718"," 0.803155247"," 1.200283979"," 0.851614907"," 1.386179970"," 1.521731835"," 0.715024978"," 0.680995832"," 0.243825887"," 0.563940211"," 0.694029666"," 1.219392197"," 0.572451595"," 0.6516760710"," 1.082028131"," 0.79684903"," 2.020257262"," 0.673502741"," 1.363541732"," 0.632475299"," 0.49420624"," 0.91025196"," 0.72445790"," 1.129076629"," 1.083037407"," 0.427897419"," 0.7358005337"," 1.025104134"," 0.792616002"," 0.943172844"," 0.64214960"," 0.28336383","-0.070671143"," 0.90976066"," 0.825453506"," 1.421355928"," 1.12763218"," 1.123895078"," 0.588168266"," 0.240359348"," 0.773673696"
"53","-0.07191041"," 0.188957714","-0.08334542"," 0.031875491","-0.061481265"," 0.34886749","-0.014897520","-0.548700054"," 0.64463742"," 0.268907040","-0.254906257"," 0.577715790"," 2.9007765856"," 0.177787351"," 2.01206926","-1.680930e-01"," 0.331610647"," 0.20322882","-0.183309586","-0.18949268"," 0.173196111"," 1.2056731443"," 0.680791313"," 0.6486534629"," 0.4552935633"," 1.13880455"," 0.324291194"," 0.349333860"," 0.289547680","-0.1906630171","-0.048639049"," 0.110631309"," 0.74239613","-1.385209579"," 0.136667668","-0.556384915","-0.634406185"," 0.1787906475","-0.169702279"," 0.072081195","-0.233511811"," 0.11997108","-0.227647503"," 0.153017451","-0.573914468","-0.9186552435"," 0.113576417"," 0.503219918","-0.18338398"," 1.6634939319","-0.172464217"," 0.9994282980"," 1.233916883"," 0.3431453704","-0.176409006","-1.529916495","-0.128904909","-1.14539407","-0.145608970"," 0.07170059","-0.296566685"," 1.70811672"," 1.711912310"," 1.11350629"," 0.368192522","-1.63534429","-0.135468758"," 0.33713613"," 0.232532221","-1.2099932358","-0.405830186"," 0.30743033","-0.019384314"," 0.295171956","-0.198694052","-0.656847195","-0.013862204"," 0.214188221"," 0.220499030"," 0.323172073","-0.178616129"," 1.990998341"," 0.368232534"," 1.029042685"," 1.0152104192"," 0.392495651"," 2.23711338","-0.503169326"," 0.172505828"," 0.432427721","-0.183402362"," 0.07524808"," 0.98288678"," 0.61010415"," 0.597588614"," 0.147896179","-1.226558693"," 1.1308637714"," 1.076449909"," 0.481066136","-0.691089627"," 0.49548389","-0.02203788"," 0.500564218"," 0.35394139"," 0.562605535"," 0.142788298"," 0.61005418"," 0.057898952"," 0.938812493"," 0.182335140"," 0.395470180"
"54","-0.21054696","-1.506019410","-0.56015586","-0.374219445","-0.742003866","-0.12036724","-0.243243042","-1.048283389","-0.20376082","-1.098192615","-1.004444518"," 0.622171708","-0.0648855641","-0.674467747"," 1.06824280","-1.306303e+00","-0.097748906","-0.23587797"," 0.322882551","-0.11565446","-0.836700095"," 1.0138026074","-0.188669674","-0.2940295744","-0.5506938014","-0.31246436","-1.083098120","-0.972371230","-0.551518028"," 0.6535642135"," 1.148344361","-0.198235326"," 0.02307764","-0.486191452","-0.420779487","-0.732737676","-0.359555303","-0.2365639329","-0.478467139"," 0.132668135","-0.671830566"," 0.42690925"," 0.090901290","-0.603408191","-1.695978445"," 1.3029655152","-0.826998084"," 0.045672936","-1.15160397"," 0.0459038527"," 0.727140577"," 0.1863389939","-1.250352036","-0.6223564307"," 0.468314966"," 0.939587608","-0.021817343","-0.52926687","-1.080530982","-0.29263993"," 0.211484660","-0.07659290","-0.394818231","-0.63189582"," 0.244115764","-0.19750185","-0.322136075","-0.74416446","-0.158141064","-0.1520657686"," 0.166426704"," 0.64713116","-0.860677932","-1.166663032"," 0.135608294","-1.845319542"," 0.282214745","-0.864297198","-0.803567589"," 0.189609367","-1.604902302","-0.232940526","-0.657244606","-0.192525559"," 0.3618974129","-0.533858645","-0.20606557","-0.704770272","-0.760656192"," 0.306373366","-0.550620140"," 0.06375570"," 0.02932199","-1.04544732","-0.713815284","-0.196840640","-0.907637717","-0.5234141437","-1.078724943","-0.049382839"," 0.388724184","-1.42871483","-0.69337891","-1.244296532","-0.30562084"," 0.021394847","-0.464793942","-0.36021066","-0.027125376","-0.354989283","-0.359907074","-0.086976747"
"55"," 1.92633268"," 1.265045829"," 0.95784987"," 1.027401518"," 1.447456989"," 1.48642642"," 1.632014928"," 1.206651301"," 1.15585447"," 1.514985133","-1.160454523"," 1.272776160"," 1.8105372113"," 1.474338478"," 0.72157326"," 1.504231e+00"," 1.651854442"," 1.18384287"," 0.750564847"," 1.64924893"," 1.006788424"," 1.6323734680"," 1.226381521"," 1.0348195040"," 1.3736277700"," 1.95373757"," 1.574044227"," 1.165462399"," 1.186189257"," 0.8723585134"," 1.126997724"," 1.561172255"," 1.45542575","-0.789636512"," 1.280785465"," 0.148637826"," 0.066006061"," 1.5301546267"," 1.283665379"," 1.540114861"," 1.820616324"," 0.61801607"," 1.692671812"," 1.534503218"," 1.173349833"," 0.7092365768"," 1.484680308"," 1.635105246"," 1.49077401"," 1.2794319052"," 1.767716644"," 0.0773229782"," 0.460070904"," 0.8823135098"," 1.284334746"," 0.845125784"," 1.638053086"," 1.03547958"," 0.755915478"," 1.23248693"," 1.715578299"," 1.40157048"," 1.468066218"," 0.32863924"," 0.971876730"," 1.03895693"," 2.481479196"," 1.56063284"," 0.989337479"," 1.4894358233"," 1.703699021"," 2.16801918"," 1.211878364"," 2.191003436"," 1.797387650"," 1.281912617"," 1.497696543"," 1.099621498"," 0.864416930"," 1.619081451"," 0.170131456","-0.280721972"," 0.998539090"," 0.825302755"," 0.9666387017"," 1.420854927"," 1.40094768","-0.033642233"," 1.140180644"," 1.456588006"," 1.581303206"," 1.94437832"," 0.01242213"," 0.90971276"," 1.836076449"," 1.539546022"," 1.162046263"," 1.0905338472","-0.699972833"," 1.397840562"," 1.654696461"," 1.83030888"," 0.83037059","-0.327103165"," 1.08037412"," 1.692297743"," 1.401255286"," 1.51909247"," 1.062324773"," 1.430011336"," 1.601256643"," 1.009257998"
"57","-0.79138340","-1.643735919","-0.78697529","-1.064943319","-1.342413383","-1.03524097","-1.198546959"," 0.694820060","-0.71592608","-0.237700955"," 1.302943125","-0.855100721","-0.5835363624","-0.957656495","-0.74588679","-1.188932e+00","-1.204013969","-1.35368497","-1.538979187","-1.16535827","-1.126647493","-1.8797617014","-1.383404497","-0.8447962330","-1.6839458461","-0.87351376","-0.226062670","-1.262557078","-0.753387165","-0.7916279691","-0.659729837","-1.211665050"," 0.07802735","-1.313941726","-1.180966400","-0.075788800","-0.598720818","-1.2088688396","-1.243714656","-1.210675842","-0.658673171","-0.97711602","-0.813435706","-1.022580782","-1.098140005","-0.8599762234","-0.680916078","-1.330501900","-1.09222025","-0.9446021542","-1.266352546","-2.0155963715","-0.576112523","-1.4694888788","-1.423075018","-1.028561436","-0.876112761"," 0.60297178","-1.172425118","-1.26765645","-0.814645924","-0.92494958","-1.169016233"," 0.31925597","-0.853557620"," 0.22267605","-0.366934281","-0.52999852","-0.728499591","-0.2404707997","-0.550265321","-0.94336100","-1.285110843","-0.397706023","-0.675366220","-0.069911209","-1.193793013","-0.936092505","-1.140956590","-0.920765864","-0.845162304","-1.508707356","-1.335619261","-1.510799103","-0.8951926936","-0.418347321","-0.70953897","-1.567993024","-1.305722316","-1.115634084","-1.016751891","-0.20435616","-0.68481907","-1.06065549"," 0.449229283","-1.629495476","-0.415837058","-1.5940004590","-1.339475716","-1.301975160","-0.988356296","-1.25536641","-1.36029029","-2.470378979","-1.05942828","-1.176709449","-1.545714334","-0.60325209","-0.794526799","-0.905441880","-0.035457355","-1.314283282"
"58"," 1.22649879"," 1.409439663","-0.08216258"," 1.040732409"," 1.867078993"," 1.67189685"," 1.489582931"," 0.664883829"," 1.37299870"," 0.007244557"," 1.247543211"," 1.109617125"," 0.3161067827"," 1.606088677"," 1.04796012"," 1.703357e+00"," 0.896281869"," 1.61700231"," 1.345185227"," 1.90021559"," 1.740121385"," 0.0859655168"," 1.849154083"," 0.4131176652"," 1.3262401169"," 0.85269422"," 0.334960635"," 1.174732034"," 1.328207765"," 2.9721617379"," 0.163250825"," 1.469842619"," 0.78640484","-0.668513154"," 1.522852463"," 1.285897163"," 1.091844434"," 1.4233695085"," 1.251262824"," 1.734797786"," 1.781606019"," 0.43953002"," 1.461453859"," 1.698135092"," 1.162767597"," 0.6378461566"," 1.475458126"," 0.161250327"," 1.66257916"," 0.8688697507"," 1.491524219"," 0.2756306093"," 0.877619042"," 1.4724631712"," 1.602671933"," 1.449125809"," 2.451028892"," 1.47799197"," 1.780769752"," 1.29684432"," 1.550843285"," 3.22578155"," 0.542142042"," 2.74387215"," 0.806235835"," 1.19316303"," 1.464007719"," 1.40443386"," 2.002402712"," 0.4763709405","-0.091740982"," 1.13617115"," 1.942387584"," 1.403931666"," 1.612247507","-0.806591331"," 1.681183026"," 1.404631018"," 1.678237251"," 0.736983537","-0.335186052"," 0.455508719"," 1.211475877"," 2.437842674"," 1.1434805691"," 1.257276644"," 0.95688010"," 2.896161513"," 1.283257978"," 1.287335164"," 2.022367417"," 1.84371993","-0.28477070"," 1.61000186"," 1.101570946"," 1.313281953"," 1.736445245"," 1.3350605966"," 0.130797963"," 1.548357437"," 1.220155715"," 1.55431967"," 2.16585589"," 1.580427205"," 1.99971164"," 1.507411243"," 1.230276149"," 0.60327531"," 2.333648709"," 0.573922344"," 1.409978927"," 1.915758437"
"59","-0.62755498","-0.729413283","-0.89635034","-1.300381427","-1.235802020","-1.09732605","-1.373571395"," 1.295939767","-0.78375224","-0.235692611"," 1.370574659","-0.842670675","-0.2191250024","-1.088407749","-0.51370001","-1.204665e+00","-1.252751879","-1.32063239","-1.367463105","-1.40815110","-1.203549009","-2.0852164486","-1.212651505","-1.3028917821","-0.9788299144","-1.04540621","-0.220501302","-1.295886642","-1.157996470","-0.3247042475","-0.524896197","-1.386653597","-0.04843475","-2.381613965","-1.259405954","-0.064245344","-1.291073970","-1.1647426484","-1.172515330","-0.898384216","-0.738427064","-1.11562513","-1.059161089","-0.978674944","-0.966323163","-1.0060157594","-1.042944209","-1.236829998","-1.27889734","-1.0378780386","-0.956349365","-2.0331339652","-0.815306276","-1.5519921342","-0.535624873","-0.817885872","-0.454100276"," 0.83429629","-1.006027187","-0.84223404","-1.183185643","-1.34303203","-1.768546809","-1.08849532","-0.520863115"," 0.49618918","-0.776221128","-0.92391061","-0.519278231","-0.7541234061","-0.825501516","-1.01252558","-1.044355675","-0.791481362","-0.964848561"," 0.448445983","-1.360293694","-1.372172428","-1.430962750","-0.821933990","-0.519450589","-0.075659432","-1.562753223","-0.802308289","-1.2888331367","-0.888680844","-0.86348869","-1.055635835","-1.292531441","-1.488929985","-1.049491110","-0.70863357","-1.09348354","-1.22585029","-0.789387944","-0.987725358","-0.191667266","-1.6524093952"," 0.904123924","-1.028146422","-0.986367082","-0.69999461","-1.08996180","-0.640532525","-0.85378735","-0.966891256","-0.911856278","-1.05660819","-0.351564645","-1.643572729","-1.032633869","-1.111866915"
"60","-0.49734297","-0.556391747","-0.88843001","-0.615946839","-0.639713692","-0.53268579","-0.430379649"," 1.896627391","-0.28690519","-1.180500934"," 0.876466929","-0.513004947","-0.0666152274","-1.747896147","-0.70308638","-9.703989e-01","-0.629716887","-0.55100034","-0.377526447","-0.88950429","-1.072125686","-0.6888475551","-0.484718926","-0.9406902691","-0.7120264635","-1.01145201","-1.165627186","-1.605399949","-0.647536467","-0.9361882775","-1.115543252","-1.018074004"," 0.83394683","-0.344799807","-0.638653036","-0.689565472"," 0.519852544","-0.4678946138","-0.476068183","-0.119672429","-0.151051238","-0.89298388","-0.427921967","-0.380216642","-0.704592357"," 0.0890071748","-0.465991094","-1.166723533","-0.92346798","-0.5359192737"," 0.089183908","-1.0425470021","-1.513306129","-1.2364586372","-0.331161676","-0.612243810","-0.280710774","-0.43467166","-1.397348794","-1.22379634","-0.331749403","-1.08857759","-0.179990557"," 0.61166630","-0.536316034","-0.50079309","-0.329563938","-0.40854850","-0.810111805","-0.6659547145","-0.931680827","-0.58514754","-1.598365285","-1.206363612","-0.293124742"," 0.672493509","-0.704529020","-1.045532705","-1.174094841","-0.060661718","-0.881556987","-2.841921407","-0.808791462","-0.453471318","-0.2568340088","-0.474971838","-0.56182909"," 0.315665607","-0.838717169","-0.589777565","-1.025241418","-0.95345512","-0.30419398","-0.99526758","-0.282100612","-0.629367589","-0.719550411","-1.0554080588","-0.761523008","-1.503094589","-0.956670676","-0.25602276","-1.45771010"," 1.767241171","-1.49985467","-1.484365245","-1.123660929","-1.02779166","-0.480818646","-1.266905570","-0.370524127","-1.392690535"
"61"," 0.28579752"," 0.315533063"," 0.14626097"," 0.265154086"," 0.820006774"," 0.11573056"," 0.276261359"," 2.366489869","-0.35089302","-0.117687630"," 2.301120560","-0.036312292"," 0.1740796329","-0.130249286","-0.55077797","-9.189039e-02","-0.243603095"," 0.27932610","-0.395118918","-0.69542923"," 0.178068300","-1.3937035622"," 0.377322650"," 0.0242060984"," 0.4410755245","-0.35714152","-0.016280005","-0.036795551","-0.252908751"," 0.1792789912","-0.220605427","-0.070361713"," 0.62319488","-1.231783735"," 0.130339777"," 1.181226573","-0.020619635"," 0.1608525522"," 0.132438582"," 0.428770928"," 0.754950282","-0.15009902"," 0.306585453"," 0.419006599","-0.302595980","-0.1323769664"," 1.072847333"," 0.561613463","-0.01247727"," 0.0289192011"," 0.473718230","-0.5888813227"," 0.291455211","-0.0197076913","-1.176896045","-0.497724885"," 1.196852379"," 1.12777060","-0.120042947"," 0.52449677"," 0.206959142","-0.19431114","-0.329220003","-0.22848741"," 0.317580352"," 0.52356685","-0.392556464"," 1.00855473"," 0.699937541"," 0.6277201632"," 0.610761558","-0.26469971"," 0.354214311","-0.204127239"," 0.367193930"," 1.458554396"," 0.117490102"," 0.193747155","-0.048690339","-0.112413730"," 0.398599269","-0.132174380"," 0.702998424"," 0.183898576"," 0.0001624135"," 1.238158461","-0.11201300","-0.166392956","-0.069815926","-0.576823280"," 0.153351754","-0.05149244"," 0.28955022"," 0.37344933"," 0.174852503","-0.267754411"," 0.740368252"," 0.2548287472","-0.839805187"," 0.027073885","-0.086307481"," 0.32952305"," 1.00664835","-1.262969042","-0.34638363","-0.046942072"," 0.529872529"," 0.76894820"," 0.925547496","-0.836649633"," 0.341889137","-0.348019927"
"62","-0.05666795","-1.160824334"," 0.52825784","-0.910645797","-0.366551380","-0.51829802","-0.549441004"," 0.655485759","-0.73789717","-0.120841552"," 0.150882851","-0.262921223","-0.2629397341","-0.889692959"," 0.88764057","-3.021638e-01","-0.459066967","-0.40917912"," 0.272110276","-1.21727224","-0.643148249","-0.9627400727","-0.481494734","-0.7374849423","-0.8190419894","-0.32133891","-0.062581395","-0.378303321","-0.384164088"," 0.2883899540","-0.538941456","-0.551579700"," 0.24262145","-1.532579898","-0.441789190","-1.578580629","-0.728650509","-0.4829037956","-0.585821686","-1.152728177"," 0.162765259","-0.76612553","-0.406546393","-0.087835226","-0.382900473","-0.3102251876","-0.373762630","-0.284828856","-0.23747389","-0.0964532818","-1.115419262","-0.3299028983","-0.595413148","-0.0808607886"," 1.170241437"," 1.485948449"," 0.088797000","-1.22141210","-0.860539624","-0.24097256","-0.448218037"," 0.32347860","-0.443950838","-0.61021812","-0.469060217","-0.71688422"," 0.208588695","-0.65672816","-0.664189615"," 0.3945969055"," 0.241124160"," 0.33398682","-0.957483518","-0.344293237","-0.332362516","-0.001386089","-0.693126231","-0.606692475","-0.688897719","-0.425948880","-0.285462705","-0.176538324","-0.481527521","-0.379005347","-0.3835492035","-0.849998807"," 0.10208774"," 0.398727287","-0.805767653","-0.708689922","-0.481008999","-1.39808454"," 1.49883197","-0.75857924","-0.377575646","-0.700739509","-0.441172350","-0.9987544138","-0.676550100"," 0.216866270","-0.497225885","-0.95691771","-0.45526632","-1.009458612","-0.56567173"," 0.253567714","-0.493887133","-0.96405483","-0.691688389","-0.660233371","-0.636803819","-0.389029536"
"63"," 0.88670256"," 0.213746023"," 0.48291504"," 0.165021069","-0.283724521","-0.15610043","-0.080340487"," 2.025234348","-0.03360298"," 0.399012793"," 1.692190277","-0.094512297"," 0.1101788300","-1.334403975"," 1.27756192","-4.192462e-01","-0.147168253","-0.20905560"," 0.102149680","-0.25779446","-0.819223004","-1.3498261128","-0.686519298","-0.4243406230"," 0.0005801884","-0.48832331"," 0.412833753"," 0.327382579"," 0.598343868"," 1.2369044669"," 1.976130129","-0.310846692"," 0.84529297","-0.134759888","-0.120328978","-0.479493560","-0.002258018","-0.4021979636","-0.138167121","-0.245140721"," 0.384720485","-0.51165754","-0.272208257"," 0.091965003","-0.444821019"," 1.8353300050","-0.101279411"," 0.453087050","-0.46703642"," 0.0104177056"," 0.387830934","-1.1092709138","-0.626564277","-0.6527574140","-0.421433107","-0.218984835","-0.413616017"," 1.50013665","-1.411329703","-0.20250164","-0.329875790"," 0.68781275"," 0.948188687"," 0.94885372","-1.377331969"," 1.38580902","-1.162237185","-0.01103284","-0.273287708","-2.0124746192","-1.280815511"," 0.69254222","-0.543452001","-0.665233868","-0.007759482"," 0.574712735","-0.508212835","-0.772649430","-0.807855832"," 1.204134318"," 0.990211091","-1.010778883","-0.791176744","-0.089844466","-0.0860810965","-0.043921994","-0.23681636","-0.581937108","-0.531317067","-0.586878441","-0.422252148"," 1.05691521","-1.43915382"," 0.74314222"," 0.742840395","-0.041457070","-0.138941720","-0.9267482393"," 0.137248324","-0.898481696"," 0.400988698"," 0.55486738","-0.46284533"," 1.443590711","-1.01238363","-0.989184329","-0.350228504","-0.33954134","-0.114952240","-0.230822769"," 0.700204143","-0.473666009"
"64","-1.15864686","-1.435520549","-1.05162911","-1.621256361","-1.307965808","-0.94877784","-1.124096844","-0.182729417","-1.27274787","-0.162249638"," 0.521884269","-0.537951936","-0.8232134570","-0.965122066"," 0.46943599","-1.180067e+00","-1.619062646","-1.20490588","-0.023569011","-1.30110855","-0.978907840","-1.5195816620","-1.148639988","-1.7691565607","-1.1447337365","-0.69847661","-0.183095477","-2.321980753","-1.379935657","-1.2890606586"," 0.656546537","-0.703995704","-0.58402137","-1.679077516","-1.147801099","-0.912217257"," 0.005430067","-1.0677814723","-1.279050277","-1.089417294","-0.524975934","-1.14582374","-1.466092582","-0.854804124","-1.326619524","-1.1334725746","-0.927755355","-1.236650073","-1.13281917","-1.1083037555","-0.196732155","-0.5323671226","-0.512505277","-1.0746644968"," 1.090705450"," 1.024754506","-0.820641760","-0.83460986","-1.521591728","-1.24715893","-1.225567483","-0.36017854","-1.610641489","-0.12879643","-1.329043992","-0.78821369"," 0.122296384","-0.72813754","-0.991398111","-0.5610335754","-0.883303213","-0.84897641","-1.244918432","-0.368399089","-1.291250008","-1.020739381","-1.508691950","-1.188228586","-1.135821620","-1.317481903","-0.807869177","-1.515162761","-1.282590341","-0.721989185","-0.2355582923","-0.634163014","-1.07617957","-1.107100097","-1.146013550","-1.103497111","-0.154216174","-0.81346296","-0.88053352","-1.18668139","-0.242172825","-1.494074792","-1.003567274","-2.0318964337"," 0.969744935","-0.772213882","-0.923407536","-1.36888722","-1.43565833"," 0.702646862","-1.88118937","-0.756786085","-1.225834526","-1.89749447","-1.118806227","-1.446074623","-0.893675499","-1.935870999"
"65"," 1.13212389"," 1.594469920"," 1.32850305"," 1.196725328"," 1.257760631"," 1.05867208"," 1.046554988"," 2.468195003"," 2.03417004"," 1.800697363"," 0.425270800"," 0.416483670"," 1.2521849969"," 0.516989989"," 1.44661458"," 1.198602e+00"," 1.126275839"," 0.96940186"," 1.464580606"," 0.86796563"," 1.305749140"," 0.3810195696"," 1.639817685"," 0.5602848063"," 1.2903049201"," 1.58066661"," 1.805868946"," 1.471846817"," 1.210281236"," 0.4077779280"," 1.280086693"," 1.084330340"," 0.95722517"," 1.557166715"," 1.079749506"," 1.165173646"," 1.447699639"," 1.0065773860"," 0.899560230"," 1.052691186"," 1.427750092"," 0.05870136"," 1.382718526"," 1.349479272"," 1.196797160"," 0.6589310301"," 1.384847128"," 0.684165398"," 1.12823630"," 1.5094669058"," 0.458056859"," 0.3205344052"," 0.625001427"," 1.0661849384","-0.340989496"," 0.863072591"," 1.292612870"," 0.37793824"," 0.735829872"," 1.13442238"," 1.054792410"," 1.24784352"," 0.912912323"," 1.29668486"," 0.027143468","-0.01001431"," 0.276553358"," 1.38732220"," 0.561642177"," 1.5815167007"," 1.440798182"," 1.07668010"," 0.909522161"," 1.261839575"," 1.392748285"," 1.811831308"," 0.919808727"," 0.840330264"," 1.200317865"," 0.955492416"," 0.355068431","-0.214620311"," 1.157538740"," 0.792904520"," 1.3313721533"," 1.395771757"," 1.62692943","-0.100106250"," 1.061355957"," 0.668465007"," 0.554585245"," 1.04042307"," 1.37560562"," 1.85447701"," 1.329081394"," 1.048004049"," 1.104388409"," 1.0117256904","-0.963793828"," 1.134962799"," 1.237310454"," 1.78490376"," 1.01203367","-0.060379165"," 0.79496599"," 1.091651253"," 1.072616106"," 0.58946199"," 0.705871414"," 0.795720621"," 0.836467261"," 0.658567224"
