"","X1.Methyladenosine..282.1...150.0.","X1.Methylhistamine..126.0...109.0.","X2.Aminoadipate..160.1...116.0.","X2..Deoxyuridine..229.1...113.0.","X3.Nitro.tyrosine..225.0...179.3.","X4.Pyridoxic.acid..182.1...138.0.","X5.Hydroxytryptophan..221.0...134.0.","Acetoacetate..101.0...57.0.","Acetylcholine..146.1...87.0.","Aconitate..173.0...129.0.","Adenosine..268.1...136.0.","Adenylosuccinate..462.1...79.0.","Adipic.Acid..144.9...83.0.","Alanine..90.0...44.0.","Allantoin..157.0...114.0.","Alpha.Ketoglutaric.Acid..145.0...101.0.","Aminoisobutyrate..104.1...86.0.","AMP..346.1...134.0.","Anthranilate..136.0...118.0.","Arginine..175.1...70.0.","Asparagine..133.1...74.0.","Aspartic.Acid..132.0...88.0.","Betaine..118.0...58.0.","Biotin..243.1...200.0.","Carnitine..163.1...85.0.","Choline..104.1...60.0.","Citraconic.Acid..129.0...85.0.","Citrulline..174.0...131.0.","Creatinine..114.1...44.0.","Cystamine..153.0...108.0.","Cystathionine..221.1...134.0.","Cystine..239.0...97.0.","Cytidine..244.1...112.0.","Cytosine..112.0...95.0.","D.GA3P.DHAP..168.9...78.8.","Dimethylglycine..104.1...58.0.","D.Leucic.Acid..133.1...87.0.","DTMP..321.1...79.0.","Epinephrine..184.1...166.3.","Erythrose..199.0...97.0.","F16BP.F26BP..339.0...79.0.","Fructose..179.0...89.0..3..","Fumaric..115.0...71.0.","G16BP..339.0...79.0..2..","gama.Aminobutyrate..102.1...85.0.","Glucoronate..193.0...113.0.","Glucose..179.0...89.0.","Glutamic.acid..148.1...84.0.","Glutamine..147.1...84.0.","Glutaric.Acid..131.0...87.0.","Glyceraldehyde..89.0...59.0.","Glycerate..105.0...75.0.","Glycerol.3.P..171.0...79.0.","Glycine..76.0...30.2.","Glycochenodeoxycholate..448.3...74.0.","Glycocholate..464.3...74.0.","Guanidinoacetate..116.1...70.0.","Guanosine..284.1...152.0.","Histidine..156.1...110.0.","Homogentisate..167.0...123.0.","Homovanilate..181.0...137.0.","Hydroxyproline.Aminolevulinate..132.1...86.2.","Hypoxanthine..135.0...92.0.","Hyppuric.Acid..178.0...134.0.","IMP..347.0...79.0.","Inosine..269.1...137.0.","Kynorenate..188.0...144.0.","lactate..89.0...43.0.","Leucine.iso.Leucine..132.1...86.2..2..","Linoleic.Acid..277.1...259.0.","Linolenic.Acid..279.1...261.0.","L.Kynurenine..209.1...94.0.","Lysine..147.1...84.0..2..","Malate..133.0...115.0.","Maleic.Acid..115.0...71.0..2..","Malonic.Acid.3HBA..103.0...59.0.","Margaric.Acid..269.1...251.3.","Methionine..150.1...61.0.","MethylSuccinate..131.0...113.0.","N2.N2.Dimethylguanosine..312.1...180.0.","N.AcetylGlycine..116.0...74.0.","Niacinamide..123.0...80.0.","OH.Phenylpyruvate..179.0...107.0.","Ornithine..133.1...70.0.","Orotate..155.0...111.0.","Oxalic.Acid..89.0...61.0.","Oxaloacetate..131.0...87.0..2..","Pentothenate..218.1...88.0.","PEP..166.9...79.0.","Phenylalanine..166.1...120.2.","Proline..116.1...70.0.","Propionate..73.0...55.0.","Pyridoxal.5.P..246.0...96.9.","Pyroglutamic.Acid..130.0...83.4.","Pyruvate..87.0...43.0.","Reduced.glutatione..306.1...143.0.","Salicylurate..196.1...152.0.","Serine..106.0...60.0.","Shikimic.Acid..173.0...93.0.","Sorbitol..183.0...91.0.","Succinate.Methylmalonate..117.0...73.0.","Taurine..126.0...108.0.","Threonine..120.1...102.0.","Trimethylamine.N.oxide..76.1...58.0.","Tryptophan..205.1...146.0.","Tyrosine..182.1...136.3.","Urate..167.0...124.0.","Uridine..245.0...113.0.","Valine..118.1...72.0.","Xanthine..151.0...108.0.","Xanthosine..283.1...151.0.","Xanthurenate..204.0...160.0."
"123","-12.678932961","-12.65225884","-12.555695363","-12.79743533","-12.805678777","-1.271830e+01","-12.676636923","-12.44585810","-12.681125498","-12.418852718","-12.29605372","-1.217120e+01","-12.256619794","-12.558564874","-12.46558103","-12.712918796","-12.552758595","-12.73474338","-1.242783e+01","-12.762580178","-1.275662e+01","-12.259195662","-12.60289007","-1.270174e+01","-12.748709040","-12.572752970","-12.373209081","-12.556736629","-12.654973530","-12.22195480","-12.52002087","-12.664666531","-12.585188356","-12.298731311","-12.711924134","-12.68859340","-12.265480786","-12.622151310","-12.69439909","-12.635379576","-12.75813723","-12.389155200","-12.662666194","-1.277004e+01","-1.263580e+01","-1.254567e+01","-12.73461251","-12.605992879","-12.694399087","-11.596132608","-12.681241201","-12.380993014","-12.493016216","-12.690953702","-11.83948915","-12.104464511","-12.68008555","-12.56180491","-12.502649901","-12.673215468","-12.60482673","-12.607259755","-12.61147672","-12.29595840","-12.40076740","-12.547368877","-12.543896874","-12.67973945","-12.733305971","-12.508674356","-12.58057503","-12.40210407","-12.706493839","-12.54499475","-12.640511778","-1.253928e+01","-12.645279054","-12.637257835","-12.715290291","-12.567288948","-12.50914126","-12.520020866","-12.67367011","-12.550868862","-11.941457494","-12.67663692"," -0.628336583","-11.44750801","-12.678817870","-1.255787e+01","-12.743602796","-12.459496612","-1.245172e+01","-12.703560232","-12.663443008","-1.270149e+01","-12.443542395","-12.721339761","-12.528892557","-1.262815e+01","-12.651285693","-12.70404779","-12.731093829","-12.700767331","-1.258789e+01","-12.494142986","-12.686011798","-12.752237702","-12.646025357","-12.04360538","-11.7285524","-12.657924580"
"124"," -0.196924497"," -1.46216405","-11.980907852","-12.26479272","-12.134733387","-1.226581e+01","-12.477034438","-11.98267640","-12.494218208","-12.539950623","-12.28632036","-1.033525e+00","-11.110145700","-12.381921428","-12.20354174","-12.247530830"," -0.645817724","-12.13950204","-1.188491e+01","-12.272106239","-1.258510e+01"," -0.846008659","-11.97234681","-1.266289e+01","-12.175209759"," -0.443746319","-12.506966672","-12.355990745"," -0.554215012"," -2.31620890","-10.84230897","-11.534530311"," -0.297233594","-11.569591577","-12.122128760","-12.29126584","-12.078863099","-12.312892620","-12.12914742","-12.159031250","-12.49723782","-12.201236558","-11.297239565","-1.244778e+01","-1.228868e+01","-5.142967e-01","-12.55961305"," -0.502166025","-12.266681970"," -0.510732414","-12.300870875","-12.442873478","-11.822390137","-12.130716317","-12.12245624","-12.103966506","-12.36763696","-12.45404457","-12.286763391"," -1.294137835","-11.71216793","-11.679776931","-12.41326019","-12.38794608","-11.98051005","-12.498451574"," -0.801961720","-12.50976457","-12.346491824","-12.606090200","-12.39768450","-10.85645257","-10.740496200","-12.42295122"," -1.236539698","-1.261853e+01"," -0.631062180","-12.340536664","-12.539783491"," -0.776308904","-12.16872629","-12.353671301","-12.66891996","-12.632577332","-11.840886599","-12.55044052"," -0.501531626"," -0.54036022","-12.488463900","-2.866218e-01","-11.657913613"," -0.605040282","-1.250596e+01","-12.260489348","-12.630616165","-1.224954e+01","-12.433811567","-12.407707947","-12.696551432","-1.235657e+01","-12.450016973","-12.27855954","-12.709200499"," -0.112404881","-1.271982e+01","-12.416393192","-11.641841349","-12.715540677","-12.369891134","-12.06421766","-11.6805980","-12.744271250"
"125","  0.808618808","  0.08515587","  0.819493124","  0.40475320","  0.815071386"," 6.282520e-01","  0.582055954"," -0.19543896","  0.510533637","  0.830384666","-12.05338354"," 4.685481e-01","  0.636074619","  0.584464100","  0.76836151","  0.761307863","  0.695621294","  0.59824013"," 4.418678e-01","  0.264025108"," 7.312961e-01","  0.638956353","  0.71520854"," 4.594143e-01","  0.734661128","  0.585364466","  0.843349339","  0.614165144","  0.564220534","-11.43099896","  0.27644964","  0.714625913","  0.991428717"," -0.521177086","  0.643137422","-12.52346735"," -0.054107101","  0.612929641","  0.61871144","  0.469213025","  0.52385173"," -0.023301077","  0.676825659"," 5.295125e-01"," 7.070640e-01"," 9.432982e-01","  0.63844777","  0.455202209","  0.746427106","  0.801030314","  0.617325525","  0.459705250","  0.333404946","  0.732540108","  0.19879990"," -0.366901482","  0.38441221","  0.03718378","  0.659427088","  0.483701425","  0.59066781","  0.627271863","  0.41307928"," -0.49033470"," -0.70438701","-12.594849122","  0.827868466","  0.68174168","  0.345775056","  0.545442050","  0.55825934"," -0.32715319","  0.323720077","  0.92246638","  0.672602046"," 2.744834e-01","  0.680522324"," -0.065621324","  0.727866722","  0.837786423","  0.66427970","  0.436703985","  0.34332074","  0.518441983"," -0.243673526","  0.70498016","  0.778598326"," -0.29175530","  0.521352581"," 3.643445e-01","  0.634312279","  0.070174953"," 3.177484e-01","  0.770703448","  0.771884366"," 6.097564e-01","  0.354163649","  0.737708362","  0.237442845","-1.000096e+00","  0.675907016","  0.31154234"," -0.004645867","  0.432404564","-1.278521e+01"," -0.389630524","  0.553854680","  0.512260606","  0.381644451"," -0.15139647"," -1.8787605"," -0.650512513"
"126"," -1.733263841"," -0.41571811","-11.802370246","-12.51171822","-12.375006224","-1.118561e+01"," -1.199787698","-10.76153306","-11.513218709","-10.989351752","-12.27050779","-6.480051e-01","-11.967297866"," -0.973103167"," -0.77551656"," -1.000579475"," -0.248739997"," -1.64622885","-1.176040e+01"," -0.604821215","-7.849622e-01"," -0.154637316"," -0.80740616","-3.548622e-01"," -0.385018939","-11.780688161","-11.705171263"," -1.153576205"," -0.897902553","-11.71380191","-11.80811870","-12.032734291"," -0.764492002","-12.058897946"," -2.041373532"," -0.64990329","-12.128977056","-11.575505309"," -2.48848975"," -0.662989315","-12.31535237","-12.149479885"," -0.682955775","-1.200408e+01","-1.208331e+01","-1.227382e+01","-11.62317133"," -0.620048218"," -0.788619473"," -0.294965065"," -0.527636396","-11.955252575","-11.571450150","-11.904780811","-12.12605876","-12.125712459"," -0.13025332","-12.46050478"," -0.339233520"," -0.271918590"," -0.49980298","-11.748298662","-12.20644052","-12.36710330"," -0.67902866","-12.389007566","-12.152697497"," -0.63845109"," -0.131896626"," -0.685092007","-11.44973677"," -0.36867324"," -0.192418225","-12.13502116"," -0.666061980","-1.472687e+00"," -0.768027323"," -0.298685404"," -1.541365500"," -1.209374674","-12.07446960","-12.410025673"," -0.58177203"," -0.202121884","-11.602805538"," -0.55000174"," -0.653433198","-11.95784285","-11.868862262","-3.530116e-01"," -1.798843880"," -0.457837446","-1.239016e+01"," -0.197021658","-12.454971410","-7.715666e-01"," -0.954422935"," -0.368829465","-12.615138329","-1.343493e-01"," -0.327145306"," -9.95350809","-11.699759324","-12.185988663","-4.643028e-02"," -0.161927200"," -0.246259649"," -0.559511490","  0.097037108"," -1.32542192","-11.5430079"," -0.314467316"
"127","-12.043245695"," -0.52194040"," -1.308044828"," -2.35174960","-12.514074249","-1.219740e+01","-11.638702043","-12.31669995","-12.368537224"," -0.994730784","-12.26231583"," 3.657489e-01","-12.057450847","-11.959887775"," -1.70714895","-12.262690876","-12.054605208","-12.36180254","-6.345427e-01"," -0.914511258","-1.226570e+01","-11.336681664"," -0.51188023","-1.249815e+01","-12.181699891","-12.509530723","-10.127440711","-12.426573429","-12.239108729","-12.22449419","-12.53364436","-12.166881401","-12.438351960","-12.078018343","-12.200987563","-12.62969027","-12.222457470","-12.136611455","-12.36839643","-12.535460462","-12.52066000","-12.121131876","-12.222296553","-1.244358e+01","-1.250488e+01","-1.249860e+01","-12.49883157","-12.540285082","-12.207333373","-12.391732095","-12.262690876","-11.456226225","-11.812605297","-12.446161062","-12.15919644","-12.210609905","-11.52387089","-11.65415055"," -0.968710488"," -1.582763122","-12.40022177","-12.461375773"," -0.64473964","-12.25061095","-12.02659101"," -0.481338793","-12.035779924","-12.38900757","-12.268870418","-12.447408793","-12.02282053","-12.33134048"," -0.481769002","-12.29574399","-12.199572922","-1.237255e+01","-12.342494975","-11.967980367","-12.136297879","-12.253907682","-12.68321290","-11.287002872","-12.45745271","-12.092122956","-11.989382188","-12.37663864","-12.482858119"," -0.90428981","-12.548134754","-1.230752e+01","-12.279705676","-12.251018986","-1.261953e+01","-12.402591151","-12.368988059","-1.243237e+01","-12.369129041","-12.181901416","-11.495817877","-1.214812e+01","-11.805359107"," -0.85933217"," -0.608493325","-12.535295048","-1.172096e+01","-12.176040599","-11.693286746","-12.576373620","-12.071056087","-11.66447722","-11.6729372","-12.250610945"
"128"," -0.187729862","  0.08397645"," -0.663057327"," -1.21485642"," -0.120775950","-2.464483e-01"," -0.088458450"," -0.68419887"," -0.247768442"," -1.149885504","-12.25295703"," 2.723454e-01","-11.785396765","  0.173864971","-11.85184315","  0.047240411"," -0.518009606"," -0.26822259"," 5.556108e-01"," -0.342987790","-1.609125e-02"," -0.464450495"," -0.29078929"," 2.837751e-01","  0.098515182"," -0.034923613"," -0.992759627"," -0.200295621"," -0.249827282"," -0.95074907"," -0.21887083"," -0.078786720"," -0.183373169","-12.300798583"," -0.198225263","  0.43316959","-12.115496851"," -0.110156919"," -0.30750369"," -0.211143525"," -0.60108337"," -0.634700723"," -0.441135971","-5.951025e-01"," 1.233320e-02","-1.181521e+01"," -0.11217002"," -0.511809206"," -0.070746626"," -0.217637157"," -0.371866625","  0.272708054"," -0.983023286"," -0.852489750"," -0.12597364"," -0.661355464"," -0.16950625"," -0.21870838","  0.198102199"," -0.328463115"," -1.10729003"," -1.068312151"," -0.31645655","-12.04219499","-11.66509697"," -0.338579933"," -0.302629856"," -0.10881003"," -0.248062125"," -0.328932920","  0.03981916"," -0.21265144","  0.190524792"," -0.29807893"," -0.615127385","-2.203407e-01"," -0.152986665","  0.176507334","  0.049177380"," -1.089299585","-12.03493649"," -0.372031875"," -0.04319630","  0.081595908"," -1.723258005"," -0.10598232"," -0.724127513"," -0.85218806"," -0.268220219","-9.021569e-04"," -0.504442073","  0.378038089","-1.252849e+01","  0.133971568"," -0.191126733","-2.257558e-01","-11.213894948"," -0.114978411"," -0.196932304"," 1.492637e-01"," -0.042686992","  0.17547938","  0.191396867","-12.653885618"," 1.186292e-01","  0.192205621"," -0.361716812","  0.260384804","  0.069472382"," -0.77052020","-11.3872627","  0.048846828"
"129","  0.407212078","  0.45549962"," -0.087607770","  0.33811021","  0.345024043"," 5.089279e-01","  0.523193160","  0.02841152"," -0.094012991","  0.156083561","-12.11874073"," 4.648669e-01"," -0.166158070","  0.287396067","  0.57010259","  0.345179662","  0.521282836","  0.46506255"," 4.249942e-01","  0.299491464"," 3.521884e-01","  0.319365753","  0.30778980"," 2.676524e-01","  0.278559211","  0.078730935","  0.114168536"," -0.755935691","  0.238747692","-12.22029011","-11.81677889","  0.418503292","  0.592278299","-12.315950782","  0.502360717","  0.13128087","-11.816522049","  0.493342580","  0.52618447","  0.394720423","  0.35369282"," -0.626420348","  0.489785655"," 4.667037e-01"," 3.112684e-01","-1.230130e+01","  0.46577357"," -0.186149259","  0.377485232","  0.433615952","  0.343538020","  0.013965156","  0.345300786","  0.511300503","-11.34456375","-12.017322698","  0.06433578","  0.06601388","  0.184241465","  0.410738631","  0.42205775","  0.168938024","  0.59809844","-12.23422371","  0.26908185","  0.201721593","  0.112847206","  0.53232221","  0.324452456","  0.189886191","  0.24527460","  0.26525017","  0.092776225","  0.25680642","  0.462088537"," 1.948065e-01","  0.366852256","  0.477956823","  0.381618092","  0.158701363","-11.63925323","  0.116070188","  0.52609010"," -1.379146858","-11.332159107","  0.45476452","  0.250578981"," -0.90888518","  0.319210463"," 1.535717e-01","  0.586750406"," -0.441274790"," 6.600289e-01","  0.200584939","  0.507452845"," 4.440786e-01","  0.414907955","  0.517956225","  0.409481304","-6.037882e-02","  0.313316907","  0.41586974","  0.261436918"," -0.590133513"," 1.881671e-01","  0.022630202","  0.367444605","  0.129679263","  0.065522673"," -0.08065992","-11.2803790","  0.299918300"
"130","-10.826597641","-12.59560854","-11.912925736"," -1.08033210","-12.009903570","-6.389499e-01"," -0.357514717"," -0.03672849","-11.411680355","-12.358020162","-12.25694639","-1.230806e+01","-11.883310857","-12.206440521"," -1.30171855"," -0.604315745"," -0.635868807"," -0.62322005","-1.228835e+01"," -0.581583644","-5.604348e-01"," -1.077717956"," -0.50787394","-1.260726e+01"," -0.772744236","-12.500431180","-12.347859175","-12.347429738"," -0.502665607","-12.11662275","-12.41123580"," -0.416161691","-12.272918975","-10.374325666"," -0.586189375"," -0.75770856","-12.177453058"," -0.341148081"," -0.41105727"," -0.208099796","-11.87641399","-11.814327305"," -0.101164358","-1.132381e+01","-1.398635e+00","-1.242735e+01","-11.49859926"," -0.335695213"," -0.641083499"," -0.380942836"," -0.808893050","-12.009312031","-11.564123305","-12.088265503","-11.82500460","-12.112128753"," -0.09667622","-12.19266193"," -0.277038703"," -0.139748818"," -0.22335303","-12.395851208","-12.33677720","-12.25709888","  0.57299826","-11.682331777","-12.213024567","-11.86142865"," -0.478634514","-12.355580530","-11.52333359"," -0.38643970"," -0.454807924","-12.37452055"," -0.155420342"," 3.478661e-02"," -0.440644243"," -0.702326794","-11.995936314","-12.182855345"," -0.57886752"," -1.471775381"," -0.32294093","-12.590320266","-11.352337103","-12.11701711"," -0.778603499","-12.20458307","-12.290253412","-1.457371e+00"," -0.491300032"," -1.237772016","-9.407313e-01","-11.686304390","-12.197155780","-2.257053e-01","-12.143173968"," -0.487106688","-12.482858119","-1.188100e+01","-12.174254453","-12.60115443"," -0.412243767","-12.524918222","-4.271291e-01","-11.477336890"," -0.372212871","-12.612957434"," -0.172866460","-10.04304304","-11.5649149"," -0.648041802"
"131","-12.441872030"," -0.40300928"," -1.145836400"," -1.76493660","-12.271182471","-9.556297e-01"," -0.768740773","-12.40375017","-12.240532578","-11.999455461","-12.23940149","-1.177477e+01"," -0.160047310"," -0.902420318","-12.12159415","-11.662957337","-11.718507761"," -0.94419456","-1.206489e+01"," -2.059182999","-1.083247e+00"," -2.265663502","-12.35744328","-5.756766e-01"," -1.089702981","-12.467982209","-12.255771796","-12.275775589","-12.209905707","-11.88984640","-12.40265207","-12.206906128","-12.480373506"," -0.082682795"," -1.340613592"," -0.34185774","-10.984746021"," -0.782772273"," -1.65814349","-11.833871921","-11.85114312","-12.166545198"," -0.507876408","-1.207440e+01","-1.252987e+01","-1.222330e+01","-11.61068291"," -0.856072173","-11.612926535"," -0.993959312"," -0.359504708"," -0.869760291"," -0.887161012","-11.807303868","-12.14534158","-12.140900388"," -0.59996836","-12.45421606","-11.171605262","-11.506091181"," -0.67993688"," -0.128983734","-12.10194207"," -1.36503608"," -0.69890716","-12.486759765"," -0.943159360"," -1.58159694","-10.235371734"," -0.184433934","-11.65769981","-11.93289925"," -0.343175349","-12.15511999"," -0.643290470","-1.239910e+01"," -0.286028766"," -0.392091371"," -9.401117875","-12.373123688"," -0.53043293","-11.010437263","-12.30038916"," -1.067133062","-11.860326143"," -1.82938674","-11.852441314","-12.29498253","-12.111941533","-5.156921e-01","-11.034159965","  0.082030424","-1.211329e+01"," -0.621672857","-11.511712341","-7.693127e-01","-12.413791210"," -0.565936214","-12.324594371","-2.645548e-01"," -0.814835248"," -1.56802473","-11.868550439","-11.962295890","-1.821642e-03"," -0.517714372"," -9.880507515"," -0.393894166"," -0.916622946"," -2.47607386","-11.5354408"," -0.264769932"
"132","-12.445185610","-12.36693492","-12.482345418","-12.40494290","-12.074369452","-1.251914e+01","-12.476311938","-12.10655469","-12.636526435","-11.955051453","-12.27291897","-1.208120e+01","-12.275230021","-12.197687538","-12.58379921","-12.462458237","-11.860833300","-12.53786607","-1.250135e+01","-12.390308470","-1.257510e+01","-12.475446522","-12.06349854","-1.172829e+01","-12.550440521"," -1.084690173","-12.039440663","-12.496178569","-12.587420282","-12.11882788"," -1.59826091","-12.553447815"," -1.186977293","-12.442673003","-12.521300085","-11.04760904","-12.256946388","-12.390219648","-12.47732377","-12.669820757","-12.66155886","-12.131058487","-12.480446380","-1.263185e+01","-1.218186e+01","-1.243516e+01","-12.29223337","-12.536620128","-12.499744910","-12.293013693","-11.821851931","-12.553965449","-12.581126049","-12.661890767","-12.16835314","-12.213457877","-12.34925778","-11.97958327","-12.592956356","-12.423398349","-12.44187203","-12.612068397","-12.63945945","-12.23166806","-12.31269446","-12.419929194","-12.391553887","-12.38571365","-12.345983517","-10.252400461"," -0.66070399"," -0.61682329","-12.288024993","-12.35228556","-12.513130301","-1.195881e+01","-12.280187957","-12.470361132","-12.547113885","-12.274299593","-12.72095919","-12.362190924"," -0.45058667","-12.747359460","-11.855881165","-12.47501446","-12.287674180"," -0.55316196","-12.606967071","-1.244124e+01","-12.540201443","-11.985791722","-1.211129e+01","-12.419042491","-12.379170979","-1.241971e+01","-12.626924383","-12.692257356","-12.520580061","-1.263590e+01","-12.274503662","-12.66701196","-12.745477066","-12.500049785","-1.217467e+01","-12.643790286","-12.415701990","-12.350471764","-12.449270179","-12.13336292","-11.6558963","-12.630719164"
"133","-12.576919331","-12.81345368","-12.467345310","-12.74014332","-12.660785410","-1.278757e+01","-12.786092287","-12.45856007","-12.663109918","-12.658473278","-12.28392653","-1.275800e+01","  0.726904557","-12.726960121","-12.62979305","-12.792623154","-12.727732200","-12.80169017","-1.252290e+01","-12.827160992","-1.285491e+01","-12.491144738","-12.73161332","-1.284569e+01","-12.662998945","-12.801079781","-12.645705356","-12.749791732","-12.702951550","-12.35719628","-12.43361523","-12.721847707","-11.179054525","-12.418031328","-12.772746182","-12.88863679","-12.321373885","-12.740541091","-12.77676480","-12.758828450","-12.83335832","-12.322714965","-12.672647837","-1.280815e+01","-1.284535e+01","-1.245693e+01","-12.64146106","-12.657814923","-12.795022577","-12.542633532","-12.496859222","-12.654864616","-12.720705661","-12.756482771","-12.14528263","-12.198162873","-12.83533388","-12.35014770","-12.855600131","-12.793521385","-12.66847027","-12.419834104","-12.66155886","-12.36094379","-12.29691257","-12.381921428","-12.593523320","-12.63257733","-12.877221865","-12.700283438","-12.63631769","-12.64304781","-12.840312474","-12.59342877","-12.689653948","-1.260308e+01","-12.683561776","-12.841984769","-12.851813155","-12.558652125","-12.65617339","-12.648057523","-12.56162916","-12.802301426","-11.954698357","-12.63977488","-12.441238971"," -0.77816943","-12.743335703","-1.249990e+01","-12.699076057","-12.599425704","-2.902953e-01","-12.758413585","-12.358707925","-1.273161e+01","-12.747763894","-12.850444220","-12.668582648","-1.275306e+01","-12.697031183","-12.78845580","-12.865037887","-12.481102800","-1.283434e+01","-12.757723023","-12.805678777","-12.808772056","-12.826190501","-12.12077356","-11.7118372","-12.812826540"
"134"," -0.280966563"," -0.55004737"," -0.200795224","-10.30777983","-11.294650704","-2.264752e-01"," -0.278519898"," -0.09383903","  0.011096339"," -0.218173407","-12.21974995","-2.954011e-01"," -0.389573878"," -0.417792395","  0.07014417"," -0.129103573"," -0.214366056"," -0.13955199","-1.252849e+01"," -0.539506427","-6.461945e-01","-11.414962132"," -0.33639933","-1.208035e+01"," -0.191260475","-12.236940067"," -0.292648903"," -0.301813140"," -0.459333047","-12.04840967","-11.95919043"," -0.131180080"," -0.337495963"," -0.848570726"," -0.209137684"," -0.42077784","-12.080622859"," -0.571179823"," -0.30323449","-11.336597272"," -0.86724741"," -0.841176487"," -0.697399929","-6.251336e-01","-2.562971e-01","-1.216076e+01"," -0.17149162"," -1.476255744"," -0.229685294","  0.243165853","-12.545333118","-12.544994751"," -0.550619162","-11.588228693","-12.15445718","-12.211413301"," -0.15377824","-12.23804390"," -0.381092924"," -0.337180931"," -0.69080903","-12.398981489"," -0.90326046","-11.71825251","-11.99557821","-12.260182023"," -0.264874213"," -0.12626039"," -0.500996836"," -0.196816140","  0.05756955"," -0.83967976"," -0.359890963"," -0.55266942"," -0.748259665"," 3.425971e-01"," -1.361469954"," -0.671442433"," -0.499338814"," -1.146289654"," -0.14995251","-12.390278860"," -0.29787043"," -0.313077441"," -9.723878052"," -0.17849445","  0.417189727","-12.57773918"," -1.032306036","-3.791624e-01"," -0.509170051","  0.051960743","-2.324639e-03"," -0.068984182"," -0.580054875","-8.717050e-01"," -0.293371526","-11.358717217","-12.268668978","-2.037294e-01"," -0.162659148"," -0.26574588"," -0.336438363","-12.275320902","-3.133986e-01"," -0.349670131"," -0.308466381"," -0.519707825"," -0.418285193","-10.88468631","-11.6588798"," -0.306837656"
